"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
3509,0.8,7.1,3.55
3510,6.4,46.8,23.4
3511,1.9,15,7.5
3512,24.3,132.3,66.15
3513,1.5,11.5,5.75
3514,7.1,51.5,25.75
3515,2.8,21.3,10.65
3516,4.1,30.3,15.15
3517,2.9,21,10.5
3518,9.3,65,32.5
3519,8.1,56.8,28.4
3520,0.1,4.3,2.15
3521,12,79.7,39.85
3522,1.7,13.7,6.85
3523,1.4,12.1,6.05
3524,0.6,4.9,2.45
3525,4.3,31.9,15.95
3526,9.5,65.6,32.8
3527,1,8.3,4.15
3528,4.8,36.4,18.2
3529,3.6,27,13.5
3530,2.6,19.2,9.6
3531,2,16.9,8.45
3532,6.6,48,24
3533,2.6,20.2,10.1
3534,11.2,77.1,38.55
3535,4.6,34.1,17.05
3536,6.8,51.3,25.65
3537,1.8,14.8,7.4
3538,7.1,49.9,24.95
3539,2.2,16.9,8.45
3540,3.5,28,14
3541,1.5,13.5,6.75
3542,3.2,23.9,11.95
3543,12,78.8,39.4
3544,0.7,6.3,3.15
3545,3.3,25.1,12.55
3546,1.8,13.4,6.7
3547,4.2,30.3,15.15
3548,7.7,53.7,26.85
3549,9.1,64.7,32.35
3550,0.7,5.3,2.65
3551,0.5,4.7,2.35
3552,4.2,31.8,15.9
3553,1.2,12.4,6.2
3554,5.1,38.5,19.25
3555,5.7,41.8,20.9
3556,9.3,65.3,32.65
3557,8.3,59.6,29.8
3558,0.2,6.5,3.25
3559,4.1,32.3,16.15
3560,0.6,5.4,2.7
3561,1.5,12.2,6.1
3562,3,22.3,11.15
3563,8.7,59.9,29.95
3564,3.1,25.3,12.65
3565,5.3,41.1,20.55
3566,18.6,108.6,54.3
3567,4.5,34.5,17.25
3568,0.8,7,3.5
3569,1.8,13.4,6.7
3570,23,126.8,63.4
3571,3.2,23.5,11.75
3572,2,15.2,7.6
3573,3.3,24.7,12.35
3574,0.1,5.6,2.8
3575,1.6,11.8,5.9
3576,0.5,6.5,3.25
3577,1.7,14.3,7.15
3578,2.2,17.8,8.9
3579,10.2,72,36
3580,3,24.5,12.25
3581,1,6.9,3.45
3582,5,38.6,19.3
3583,1.2,9.8,4.9
3584,0.6,5.7,2.85
3585,0.8,8.2,4.1
3586,0,4.3,2.15
3587,17.4,106.4,53.2
3588,2.3,19,9.5
3589,1.3,9.5,4.75
3590,0.3,4.7,2.35
3591,3.9,30.6,15.3
3592,0.3,7,3.5
3593,4.2,32.2,16.1
3594,8.8,61.5,30.75
3595,3.4,26.1,13.05
3596,6.4,49.2,24.6
3597,1.4,11.6,5.8
3598,3.4,26.8,13.4
3599,6.4,47.3,23.65
3600,2.4,19.6,9.8
3601,4.7,37,18.5
3602,1.5,14.2,7.1
3603,10.3,71.1,35.55
3604,2.3,16.8,8.4
3605,2.4,18.4,9.2
3606,4.6,35.5,17.75
3607,1.5,12.4,6.2
3608,2.4,19,9.5
3609,0.3,4.4,2.2
3610,8.7,61,30.5
3611,13,86,43
3612,0.3,5.6,2.8
3613,8.4,60.6,30.3
3614,1.4,10,5
3615,6.1,43.3,21.65
3616,4.4,32.9,16.45
3617,3.9,29.6,14.8
3618,0.7,5.3,2.65
3619,5.4,41,20.5
3620,6.2,45.8,22.9
3621,1.3,9.9,4.95
3622,1.9,15.2,7.6
3623,1.8,13.9,6.95
3624,19.2,113.7,56.85
3625,9.8,66.7,33.35
3626,5.5,41.3,20.65
3627,1.6,13,6.5
3628,7.6,53.7,26.85
3629,8.8,61.9,30.95
3630,1.4,12.4,6.2
3631,13.5,87.2,43.6
3632,0.4,6.5,3.25
3633,0.5,5.6,2.8
3634,0.4,6.2,3.1
3635,13.5,86.7,43.35
3636,2.8,21.5,10.75
3637,3.5,27.2,13.6
3638,1.5,12.1,6.05
3639,7.2,50.8,25.4
3640,1.5,11.6,5.8
3641,4.2,32.8,16.4
3642,13,83.8,41.9
3643,2.1,17.7,8.85
3644,5.2,38.4,19.2
3645,3.3,26.7,13.35
3646,2.9,24.2,12.1
3647,11.3,76.2,38.1
3648,3.3,25.1,12.55
3649,0.1,3.8,1.9
3650,0.6,6.8,3.4
3651,5.6,41.8,20.9
3652,4.3,32.9,16.45
3653,5.4,42.4,21.2
3654,2,15.5,7.75
3655,8.4,59.8,29.9
3656,1.2,10.5,5.25
3657,2.6,21.1,10.55
3658,20.9,119.3,59.65
3659,2.7,22.7,11.35
3660,4.7,37,18.5
3661,0.8,6.7,3.35
3662,3.4,25.4,12.7
3663,2.3,17.8,8.9
3664,0.6,6.6,3.3
3665,1.7,12.8,6.4
3666,12.6,81.8,40.9
3667,4.6,36.6,18.3
3668,3.3,26.4,13.2
3669,6,45.2,22.6
3670,0.6,6.5,3.25
3671,9.2,64.5,32.25
3672,3.8,30.3,15.15
3673,0.9,8.9,4.45
3674,2.1,15.1,7.55
3675,0.2,3.7,1.85
3676,1.5,11.3,5.65
3677,1.9,14.5,7.25
3678,23.6,132.4,66.2
3679,4.7,36.7,18.35
3680,6.1,45.9,22.95
3681,1.6,12.1,6.05
3682,5.4,39.7,19.85
3683,3.9,30.6,15.3
3684,22.8,126.3,63.15
3685,1.7,14,7
3686,2.3,18.3,9.15
3687,8.2,57.2,28.6
3688,0.6,7.6,3.8
3689,1.3,10.7,5.35
3690,4,30.1,15.05
3691,3.2,23.8,11.9
3692,18.5,109,54.5
3693,4.2,32.2,16.1
3694,4,30.5,15.25
3695,3.9,28.9,14.45
3696,1.7,13.9,6.95
3697,6.3,45.9,22.95
3698,8,59.2,29.6
3699,9.2,61.1,30.55
3700,1.3,10,5
3701,3.1,23.5,11.75
3702,4,30.4,15.2
3703,7.8,57,28.5
3704,1.1,9.5,4.75
3705,3.3,26.3,13.15
3706,13.2,85.6,42.8
3707,0.6,5.9,2.95
3708,6.6,47.6,23.8
3709,0.6,4.9,2.45
3710,0.4,6,3
3711,12.8,83.6,41.8
3712,6.7,48.3,24.15
3713,18.4,109.6,54.8
3714,2.8,23.8,11.9
3715,3.1,24,12
3716,5.2,37.8,18.9
3717,0.1,4.9,2.45
3718,2.7,20.4,10.2
3719,5,36.9,18.45
3720,8.1,57.9,28.95
3721,52.2,207.9,103.95
3722,3.8,29.7,14.85
3723,9.2,66,33
3724,8,57.5,28.75
3725,12.3,82.7,41.35
3726,13.4,86.1,43.05
3727,10.7,73.9,36.95
3728,4.8,35.8,17.9
3729,1.9,15,7.5
3730,2.7,21.5,10.75
3731,1.3,10.3,5.15
3732,2.5,18.5,9.25
3733,26.9,141.9,70.95
3734,0.5,6,3
3735,0.1,4.1,2.05
3736,1,9,4.5
3737,1.3,11.4,5.7
3738,0.6,6.6,3.3
3739,7.2,53,26.5
3740,6.5,49.6,24.8
3741,3.4,26.6,13.3
3742,0.4,5,2.5
3743,0.2,5.4,2.7
3744,2,15.3,7.65
3745,6.3,44.4,22.2
3746,3.6,28.1,14.05
3747,2.2,16.1,8.05
3748,7.9,57.5,28.75
3749,3.9,31.1,15.55
3750,2.3,18.4,9.2
3751,6.7,49.5,24.75
3752,2.2,18.4,9.2
3753,5.3,40.5,20.25
3754,22.5,124.6,62.3
3755,4.6,34.3,17.15
3756,4.3,32,16
3757,6.7,48.3,24.15
3758,1.8,12.1,6.05
3759,4.1,31,15.5
3760,14.1,90.6,45.3
3761,3.3,25.6,12.8
3762,3.9,28.7,14.35
3763,3.7,26.7,13.35
3764,2.4,21.4,10.7
3765,2.5,18.9,9.45
3766,2.3,19,9.5
3767,4,30,15
3768,4.6,34.9,17.45
3769,13.2,84,42
3770,4.1,33.6,16.8
3771,14.9,93.2,46.6
3772,3.7,28.6,14.3
3773,4.2,33,16.5
3774,3.8,27.3,13.65
3775,2.3,17.2,8.6
3776,2,14.5,7.25
3777,2,15.4,7.7
3778,1.7,13,6.5
3779,2,14.9,7.45
3780,5.3,41.1,20.55
3781,0.2,3.8,1.9
3782,1.2,8.5,4.25
3783,8.5,60.7,30.35
3784,0.8,6.7,3.35
3785,0.2,3.8,1.9
3786,28.7,147.9,73.95
3787,6.7,49.5,24.75
3788,12,80.5,40.25
3789,9.2,63.5,31.75
3790,6.4,47,23.5
3791,0.9,8.3,4.15
3792,10.6,72.7,36.35
3793,4.4,33.3,16.65
3794,4.7,34.6,17.3
3795,3.2,23.3,11.65
3796,0.4,5,2.5
3797,0.9,8.3,4.15
3798,1.9,14.4,7.2
3799,7.9,57.8,28.9
3800,4.4,34.8,17.4
3801,4,28.9,14.45
3802,3.6,26.6,13.3
3803,2.2,16.5,8.25
3804,0.5,6.3,3.15
3805,1.2,8.8,4.4
3806,2,14,7
3807,3,23.2,11.6
3808,1.9,15.2,7.6
3809,6.3,45.4,22.7
3810,1.3,9.7,4.85
3811,9.1,63.9,31.95
3812,0.4,5.3,2.65
3813,8,55.8,27.9
3814,10.4,73.1,36.55
3815,4.5,33.8,16.9
3816,14.2,92,46
3817,8.8,60.7,30.35
3818,0.1,3.8,1.9
3819,1.5,11.1,5.55
3820,0.9,7.8,3.9
3821,9.6,67.8,33.9
3822,0.3,5,2.5
3823,5.5,41.7,20.85
3824,10.7,73.1,36.55
3825,0.8,5.4,2.7
3826,0.9,8.5,4.25
3827,4.3,32.6,16.3
3828,1.3,10,5
3829,15.8,98.6,49.3
3830,2.1,16.7,8.35
3831,0.7,7,3.5
3832,0.2,5.4,2.7
3833,0.5,5.2,2.6
3834,0.1,3.6,1.8
3835,0.6,6.9,3.45
3836,8.5,61.8,30.9
3837,1.4,11.3,5.65
3838,7.2,52.4,26.2
3839,0,3.9,1.95
3840,0,5.6,2.8
3841,5.5,42,21
3842,2.5,17.7,8.85
3843,0.1,3.6,1.8
3844,6.8,50,25
3845,4.7,35.4,17.7
3846,5.6,41.9,20.95
3847,3.6,28.2,14.1
3848,0.6,3.8,1.9
3849,0.8,7,3.5
3850,3.6,28,14
3851,2.2,16.6,8.3
3852,14.8,92.1,46.05
3853,0.3,5.5,2.75
3854,0.2,5.1,2.55
3855,3.8,29.6,14.8
3856,16.1,99.6,49.8
3857,6.9,51.9,25.95
3858,9.1,63.8,31.9
3859,0.2,2.7,1.35
3860,1.5,12.1,6.05
3861,2.3,19.2,9.6
3862,3.2,25.2,12.6
3863,2.7,19.7,9.85
3864,11.5,77.6,38.8
3865,1.3,11.1,5.55
3866,2.5,18.8,9.4
3867,1.4,9.9,4.95
3868,5.9,44.3,22.15
3869,1.7,15.1,7.55
3870,0.3,4.6,2.3
3871,4.1,31.7,15.85
3872,5.5,41.1,20.55
3873,25.3,135,67.5
3874,1.3,9.6,4.8
3875,1.1,10.3,5.15
3876,6.5,45.5,22.75
3877,1.3,11.8,5.9
3878,6.1,44.9,22.45
3879,3,21,10.5
3880,3.5,27.7,13.85
3881,1.7,12.5,6.25
3882,15.5,96.4,48.2
3883,3,23.9,11.95
3884,5.1,38.5,19.25
3885,9.8,69,34.5
3886,7.8,56.4,28.2
3887,4.3,32.8,16.4
3888,15.7,97.2,48.6
3889,2.3,19.9,9.95
3890,23.9,130.2,65.1
3891,3.2,24.4,12.2
3892,9.4,66.1,33.05
3893,9,64,32
3894,0.3,5.4,2.7
3895,7.7,56.3,28.15
3896,3.5,27.2,13.6
3897,0.5,4.8,2.4
3898,4.6,34.1,17.05
3899,0.9,6.7,3.35
3900,0.3,3.8,1.9
3901,2.1,15.9,7.95
3902,3.5,25.2,12.6
3903,0.4,3.3,1.65
3904,10.4,71.9,35.95
3905,0.5,3.3,1.65
3906,5.9,45.1,22.55
3907,8.7,62.6,31.3
3908,12.3,81.9,40.95
3909,7,52.5,26.25
3910,1.4,11,5.5
3911,1.3,11.6,5.8
3912,7.2,50.9,25.45
3913,0.1,3,1.5
3914,10.5,72.1,36.05
3915,5.8,43,21.5
3916,2.3,18,9
3917,20.5,117.6,58.8
3918,5.9,41.8,20.9
3919,2.5,19.2,9.6
3920,1.3,9.7,4.85
3921,3.3,26.1,13.05
3922,0.6,7.2,3.6
3923,5.6,41.2,20.6
3924,17.4,105.4,52.7
3925,0.9,8.2,4.1
3926,0.3,4.1,2.05
3927,4.3,31.5,15.75
3928,0.8,6.3,3.15
3929,3.5,26.6,13.3
3930,17.1,103.9,51.95
3931,23,128.8,64.4
3932,0.3,4.7,2.35
3933,1.8,14.4,7.2
3934,2.4,20.3,10.15
3935,0.9,8.4,4.2
3936,3.5,28,14
3937,1.4,11.2,5.6
3938,3.4,26.1,13.05
3939,1.4,10.3,5.15
3940,1.7,13.7,6.85
3941,6.8,50.4,25.2
3942,4.5,34.4,17.2
3943,2.1,16.2,8.1
3944,2.2,15.7,7.85
3945,11.5,77.4,38.7
3946,8.7,61.1,30.55
3947,0.2,3.3,1.65
3948,12.9,84.2,42.1
3949,7,49.8,24.9
3950,2.7,20.3,10.15
3951,0.7,5.7,2.85
3952,5.3,40.3,20.15
3953,0.2,5.9,2.95
3954,15.9,98.5,49.25
3955,1.5,12,6
3956,2.1,15.2,7.6
3957,6.2,45.5,22.75
3958,1.7,13.2,6.6
3959,0.3,5.4,2.7
3960,3.4,27,13.5
3961,5.5,40.5,20.25
3962,9.9,69.5,34.75
3963,6.4,46.3,23.15
3964,8.5,60.8,30.4
3965,3.4,28.8,14.4
3966,6.1,46.5,23.25
3967,0.1,5.6,2.8
3968,0.7,6.7,3.35
3969,3.4,26.7,13.35
3970,1,8.9,4.45
3971,12.2,80.4,40.2
3972,2.2,17.9,8.95
3973,1.8,13,6.5
3974,0.9,9.5,4.75
3975,3.9,29.5,14.75
3976,1.6,13.1,6.55
3977,0.8,7.5,3.75
3978,0.6,8.1,4.05
3979,2,15.2,7.6
3980,5,37.2,18.6
3981,3.5,26.5,13.25
3982,1.7,15.6,7.8
3983,1.1,9.2,4.6
3984,8.1,58.4,29.2
3985,5.4,40.9,20.45
3986,1.7,13.5,6.75
3987,0.7,6.2,3.1
3988,1.6,12.6,6.3
3989,10.8,74.7,37.35
3990,0,3.6,1.8
3991,4.7,35.8,17.9
3992,3.7,29.5,14.75
3993,2.8,22.2,11.1
3994,0.9,7,3.5
3995,4.6,36.1,18.05
3996,2.1,16.9,8.45
3997,3.9,29.3,14.65
3998,2.6,20.7,10.35
3999,4.6,38.1,19.05
4000,8.9,60.9,30.45
4001,0.3,5.4,2.7
4002,3.5,25.8,12.9
4003,7,51.3,25.65
4004,0.2,7.2,3.6
4005,0.1,5.5,2.75
4006,2.1,14.7,7.35
4007,4.6,37.4,18.7
4008,3.4,25.1,12.55
4009,9.5,65.5,32.75
4010,1.9,16.4,8.2
4011,0.2,5.5,2.75
4012,7.6,54.5,27.25
4013,2.4,17.7,8.85
4014,5.9,42.7,21.35
4015,0.4,5.1,2.55
4016,2.4,18.7,9.35
4017,2.5,20.2,10.1
4018,5.9,45.4,22.7
4019,9.4,65.4,32.7
4020,12.4,81.7,40.85
4021,13.6,86.9,43.45
4022,2.1,16.4,8.2
4023,1,7.9,3.95
4024,5.1,39.1,19.55
4025,19.2,112.9,56.45
4026,3.5,27.9,13.95
4027,2.9,21.6,10.8
4028,0.6,5.8,2.9
4029,4.6,35.2,17.6
4030,4.2,30.8,15.4
4031,6.8,49.4,24.7
4032,19.5,115.4,57.7
4033,6.3,47.3,23.65
4034,10.7,72.3,36.15
4035,4.8,37.2,18.6
4036,2.1,14.8,7.4
4037,6.6,49.3,24.65
4038,4.1,32.3,16.15
4039,8.7,62.6,31.3
4040,0.7,6.4,3.2
4041,1,8.2,4.1
4042,0.7,7.5,3.75
4043,0.5,4.5,2.25
4044,1.8,16.5,8.25
4045,0.3,5.5,2.75
4046,0.7,3.7,1.85
4047,6.3,46.8,23.4
4048,1.6,13.3,6.65
4049,2.8,21.1,10.55
4050,4.5,33.6,16.8
4051,0.5,5.6,2.8
4052,3.2,25.7,12.85
4053,0.8,7.7,3.85
4054,20.1,115.7,57.85
4055,3.7,28.6,14.3
4056,5.4,39.8,19.9
4057,6.9,51,25.5
4058,5,38,19
4059,8.3,57.1,28.55
4060,0.3,6.1,3.05
4061,3.9,30,15
4062,2.2,17.2,8.6
4063,1.5,11.6,5.8
4064,2.9,21,10.5
4065,3.4,25,12.5
4066,0.1,5.2,2.6
4067,19.4,114.4,57.2
4068,3.9,29.8,14.9
4069,1.1,8.5,4.25
4070,4.6,36.3,18.15
4071,2.6,19.7,9.85
4072,4.6,34.1,17.05
4073,12.1,79.4,39.7
4074,11.2,76.3,38.15
4075,5.2,38,19
4076,1.9,14.6,7.3
4077,0.4,6.1,3.05
4078,4.4,34.1,17.05
4079,3.7,26.8,13.4
4080,1.1,10.9,5.45
4081,8.9,63.3,31.65
4082,0.7,5.1,2.55
4083,10.4,71.4,35.7
4084,3.1,22.6,11.3
4085,1.6,11.3,5.65
4086,3.3,26.1,13.05
4087,6.5,49.2,24.6
4088,4.4,32.9,16.45
4089,0.9,9.3,4.65
4090,0.3,5.8,2.9
4091,4.1,30.6,15.3
4092,10.3,71.7,35.85
4093,10.9,73,36.5
4094,3.8,28.3,14.15
4095,0.4,5.1,2.55
4096,5.7,43.4,21.7
4097,2.1,17.6,8.8
4098,6.8,48.6,24.3
4099,1.8,15.3,7.65
4100,5.2,37.3,18.65
4101,1.4,10.6,5.3
4102,5.7,42.2,21.1
4103,7.1,52.6,26.3
4104,0.7,6,3
4105,1.5,11,5.5
4106,1.3,9.9,4.95
4107,6.3,48,24
4108,8.8,62.8,31.4
4109,1.3,11.1,5.55
4110,0.7,7.5,3.75
4111,7,51,25.5
4112,3.2,26.2,13.1
4113,11.1,77.1,38.55
4114,12.6,84.9,42.45
4115,1.1,9,4.5
4116,2.3,18.4,9.2
4117,0.8,7.4,3.7
4118,0.4,5.6,2.8
4119,6.2,46.5,23.25
4120,2.1,16.5,8.25
4121,4.2,32,16
4122,5,34.9,17.45
4123,2,16.4,8.2
4124,5.4,42,21
4125,9.1,63.1,31.55
4126,1.5,11.1,5.55
4127,4.4,32.7,16.35
4128,14.6,93.9,46.95
4129,14.2,90.9,45.45
4130,33.4,161.1,80.55
4131,11.5,77.6,38.8
4132,0,5.5,2.75
4133,5.4,39.2,19.6
4134,0,2.7,1.35
4135,13.4,86.8,43.4
4136,2.7,20.4,10.2
4137,1.7,12.7,6.35
4138,0.9,6.5,3.25
4139,25.4,135.9,67.95
4140,3.4,27.5,13.75
4141,0.7,5.9,2.95
4142,2,16.8,8.4
4143,3.8,29,14.5
4144,5.6,42.9,21.45
4145,2.3,16.7,8.35
4146,17.2,103.9,51.95
4147,5.1,38.8,19.4
4148,12.8,83.8,41.9
4149,14.8,93.4,46.7
4150,0.3,4.3,2.15
4151,8.4,58.2,29.1
4152,0.8,5.8,2.9
4153,2.6,22.1,11.05
4154,2.4,19.6,9.8
4155,0.4,3.8,1.9
4156,2.9,22,11
4157,11.6,79.9,39.95
4158,13,84.1,42.05
4159,0.1,4.5,2.25
4160,1.4,11.4,5.7
4161,6.2,45.9,22.95
4162,14.8,95.7,47.85
4163,0.7,5,2.5
4164,2,15.3,7.65
4165,21.7,121.9,60.95
4166,2.9,22.4,11.2
4167,3.6,28.1,14.05
4168,0.4,5.1,2.55
4169,5.2,38.8,19.4
4170,2.3,18.6,9.3
4171,5.2,39.6,19.8
4172,4.7,36,18
4173,8.4,60.9,30.45
4174,6.9,52,26
4175,2.6,19.3,9.65
4176,3.5,26.1,13.05
4177,4.4,34.4,17.2
4178,2.6,18.8,9.4
4179,7.7,56.1,28.05
4180,1.3,11.9,5.95
4181,2,14.1,7.05
4182,3.9,29.3,14.65
4183,0.9,8,4
4184,1.4,11.6,5.8
4185,2.5,21.1,10.55
4186,1.5,10.2,5.1
4187,1,8.1,4.05
4188,4.7,35.4,17.7
4189,8,56.6,28.3
4190,1.6,12.3,6.15
4191,20.4,116.7,58.35
4192,3.5,27.2,13.6
4193,4.8,36.9,18.45
4194,0.4,8.3,4.15
4195,1.2,9,4.5
4196,4.4,32.3,16.15
4197,8.5,60.6,30.3
4198,20.4,118,59
4199,2.1,17.8,8.9
4200,15,94.4,47.2
4201,1.3,10.5,5.25
4202,3.2,23,11.5
4203,4.9,37.1,18.55
4204,8.6,61.3,30.65
4205,6.3,47.2,23.6
4206,6,44.4,22.2
4207,0.3,5.5,2.75
4208,4.8,36.3,18.15
4209,6.6,46,23
4210,1.6,13.7,6.85
4211,2.5,19.1,9.55
4212,28.2,146.1,73.05
4213,1.7,12.7,6.35
4214,3.6,27.9,13.95
4215,3,22.2,11.1
4216,7.6,54.9,27.45
4217,2,15.8,7.9
4218,1.7,14.5,7.25
4219,10.5,71.8,35.9
4220,0.1,4.7,2.35
4221,2,16,8
4222,3.9,30,15
4223,5.3,39.4,19.7
4224,7,50.3,25.15
4225,6.2,45.9,22.95
4226,3.7,25.6,12.8
4227,3.9,31,15.5
4228,13.9,88.2,44.1
4229,14,89.5,44.75
4230,13.9,87.3,43.65
4231,3.3,25.9,12.95
4232,4.1,31.2,15.6
4233,0.6,7.2,3.6
4234,7.3,51.5,25.75
4235,1.4,9.8,4.9
4236,14.6,93.1,46.55
4237,2.4,19,9.5
4238,12.8,83.2,41.6
4239,7.5,54.5,27.25
4240,1,8.4,4.2
4241,4.1,31.1,15.55
4242,4.2,32.3,16.15
4243,4,32.3,16.15
4244,9,62.9,31.45
4245,0,6.3,3.15
4246,1.3,10.1,5.05
4247,5.1,39.7,19.85
4248,8.2,57.5,28.75
4249,5.8,43,21.5
4250,4.7,34.9,17.45
4251,1.2,10.1,5.05
4252,0.7,7.2,3.6
4253,1.2,9.7,4.85
4254,1.1,9.3,4.65
4255,3.1,24.7,12.35
4256,0.2,4.9,2.45
4257,0.1,4.3,2.15
4258,3.8,30.8,15.4
4259,2.5,20,10
4260,0.3,5.1,2.55
4261,8.5,60.8,30.4
4262,8.2,59,29.5
4263,4.7,33,16.5
4264,5.4,41.2,20.6
4265,2.1,15.8,7.9
4266,21.2,120.8,60.4
4267,6,44.4,22.2
4268,0.5,6.9,3.45
4269,1.7,14.8,7.4
4270,2.2,15.5,7.75
4271,0.3,4.4,2.2
4272,11.8,79.3,39.65
4273,13.3,85.3,42.65
4274,0,4.4,2.2
4275,5.2,39.2,19.6
4276,4.9,37.1,18.55
4277,0.4,4.1,2.05
4278,1.4,11.9,5.95
4279,2.3,21.2,10.6
4280,1.5,11.8,5.9
4281,4.4,33.6,16.8
4282,3.2,26.4,13.2
4283,3.6,27.2,13.6
4284,5.6,41.9,20.95
4285,1.8,14.2,7.1
4286,14,89.4,44.7
4287,0.9,8.9,4.45
4288,3.3,25.8,12.9
4289,3.5,26.2,13.1
4290,2.2,16.8,8.4
4291,1.7,11.7,5.85
4292,0.3,6,3
4293,3.1,23.3,11.65
4294,10.1,69.9,34.95
4295,0.3,4.9,2.45
4296,3.4,25.1,12.55
4297,0.1,5.2,2.6
4298,1.2,10.8,5.4
4299,18,109,54.5
4300,5.8,42.1,21.05
4301,3.4,26.3,13.15
4302,4.1,31.4,15.7
4303,18.6,110.9,55.45
4304,6.6,48.3,24.15
4305,7.9,55.2,27.6
4306,4.2,32.8,16.4
4307,8.7,61.7,30.85
4308,4,31.6,15.8
4309,8.7,61.5,30.75
4310,0.2,4.2,2.1
4311,12.7,82.6,41.3
4312,1.5,12,6
4313,7.7,56.1,28.05
4314,0.4,5.8,2.9
4315,5.7,43.2,21.6
4316,5.3,39.3,19.65
4317,0.7,6.3,3.15
4318,4,30.6,15.3
4319,3.4,27.4,13.7
4320,3.9,28.7,14.35
4321,0.2,4.6,2.3
4322,2.4,17.2,8.6
4323,4.1,30.7,15.35
4324,14.8,93.8,46.9
4325,8,58,29
4326,0.2,1.5,0.75
4327,1.3,9.5,4.75
4328,3.9,31.6,15.8
4329,2.8,22,11
4330,7.6,54.6,27.3
4331,1.4,12.1,6.05
4332,9.1,65.3,32.65
4333,4.5,34.4,17.2
4334,9.8,67,33.5
4335,0.1,4.5,2.25
4336,4.8,36.2,18.1
4337,2.7,22.5,11.25
4338,4.3,34,17
4339,3.5,25.7,12.85
4340,4.4,34.4,17.2
4341,1.1,10.2,5.1
4342,1.7,13.3,6.65
4343,0.2,6.1,3.05
4344,0.1,5.4,2.7
4345,13,86.5,43.25
4346,0.6,5.8,2.9
4347,5.1,37.5,18.75
4348,1.8,13.2,6.6
4349,4,28.5,14.25
4350,2.9,22.5,11.25
4351,2.1,16,8
4352,1.8,14.3,7.15
4353,0.6,5.9,2.95
4354,0.7,6.6,3.3
4355,1.1,8.5,4.25
4356,1.9,14.6,7.3
4357,3.4,25.3,12.65
4358,3.5,27,13.5
4359,13,86.9,43.45
4360,1.8,12.2,6.1
4361,5.1,39.6,19.8
4362,5,36.8,18.4
4363,9.5,66.3,33.15
4364,13,84.4,42.2
4365,1.5,11.5,5.75
4366,7.3,54.6,27.3
4367,3.3,25,12.5
4368,6.8,51.1,25.55
4369,4,32.1,16.05
4370,5.5,40.8,20.4
4371,3.2,24.4,12.2
4372,16.4,100.3,50.15
4373,2.3,18.2,9.1
4374,2.9,22.6,11.3
4375,6,44.4,22.2
4376,4.3,32.5,16.25
4377,11.2,76.1,38.05
4378,0.7,5.8,2.9
4379,1.3,10.2,5.1
4380,18.2,108,54
4381,1.7,13.7,6.85
4382,0.9,8.1,4.05
4383,5.9,45.4,22.7
4384,0.8,6.3,3.15
4385,2,15.8,7.9
4386,5.9,43.2,21.6
4387,2.5,19.4,9.7
4388,1.4,10.4,5.2
4389,17.2,103.8,51.9
4390,0.8,6.9,3.45
4391,1.3,10.4,5.2
4392,23.4,129.5,64.75
4393,4,29.9,14.95
4394,4.1,31.6,15.8
4395,2.4,19.6,9.8
4396,4.2,32.1,16.05
4397,1.3,11.2,5.6
4398,1.9,15.7,7.85
4399,1.9,14.3,7.15
4400,6.5,47.9,23.95
4401,4.5,34.5,17.25
4402,1.6,12.6,6.3
4403,0.2,3.4,1.7
4404,2.1,17.6,8.8
4405,3.2,26.6,13.3
4406,1.6,12.3,6.15
4407,2.7,21.9,10.95
4408,0.6,6.8,3.4
4409,3.7,29.1,14.55
4410,9.7,67.9,33.95
4411,6.6,49.5,24.75
4412,1.4,10.6,5.3
4413,1.5,12.4,6.2
4414,38.7,176.6,88.3
4415,8.9,61.8,30.9
4416,3.1,24.8,12.4
4417,1.1,9.9,4.95
4418,6.8,50.1,25.05
4419,2.8,21.9,10.95
4420,0.8,6.4,3.2
4421,8,56.2,28.1
4422,5.5,42,21
4423,2.8,22.7,11.35
4424,0.6,5.8,2.9
4425,2.4,18.2,9.1
4426,0.6,5.9,2.95
4427,2.5,19.2,9.6
4428,2.4,18.2,9.1
4429,9.5,68.2,34.1
4430,10.9,74.8,37.4
4431,4,32.8,16.4
4432,3.9,29.8,14.9
4433,2.6,20,10
4434,24.4,133,66.5
4435,13.3,88.8,44.4
4436,4.9,36.8,18.4
4437,9,63.7,31.85
4438,1,6.5,3.25
4439,1.3,9.2,4.6
4440,3.7,28.4,14.2
4441,1.1,9.6,4.8
4442,3.3,27,13.5
4443,3.7,26.5,13.25
4444,6.6,47.8,23.9
4445,0.1,5.8,2.9
4446,11,76,38
4447,5.1,38.7,19.35
4448,2.5,21,10.5
4449,19.8,113,56.5
4450,5.3,40.2,20.1
4451,4.1,30.7,15.35
4452,1.4,12,6
4453,9.7,67.2,33.6
4454,9.4,66.6,33.3
4455,1.9,13.4,6.7
4456,8.2,59.3,29.65
4457,0.1,5.3,2.65
4458,6.2,45,22.5
4459,2.8,24.7,12.35
4460,0.6,6.5,3.25
4461,1.7,12.4,6.2
4462,4.9,39.1,19.55
4463,2.8,22.1,11.05
4464,6.7,48.8,24.4
4465,4.6,36.1,18.05
4466,2.9,21.3,10.65
4467,8.7,60.7,30.35
4468,4.5,33.8,16.9
4469,1,10,5
4470,3.5,27.4,13.7
4471,3,22.3,11.15
4472,2.5,19.3,9.65
4473,0.9,6.2,3.1
