"ID_number","Diameter_in","Height_ft","Ht2LC_ft"
3450,13.6,87.5,43.75
3451,4.4,34.9,17.45
3452,1.8,12.6,6.3
3453,0.3,4.8,2.4
3454,2.3,17.1,8.55
3455,1.2,7.9,3.95
3456,11.3,76.8,38.4
3457,7.1,51.7,25.85
3458,6.2,45.8,22.9
3459,3.9,30.2,15.1
3460,5.5,42.2,21.1
3461,1.6,13.5,6.75
3462,0.5,3.8,1.9
3463,3.7,29.9,14.95
3464,1,10.1,5.05
3465,4.2,31.8,15.9
3466,1.7,14.2,7.1
3467,5,36.7,18.35
3468,3.8,30.5,15.25
3469,1.7,14.5,7.25
3470,1,9.2,4.6
3471,5.3,40.3,20.15
3472,9.1,65.2,32.6
3473,7.7,54.4,27.2
3474,13.7,88.2,44.1
3475,5.7,43.5,21.75
3476,6.9,52.3,26.15
3477,2.3,17.7,8.85
3478,6.3,46.5,23.25
3479,0.2,4.5,2.25
3480,2,17.8,8.9
3481,19.5,112.5,56.25
3482,3.5,26.8,13.4
3483,1.4,10.7,5.35
3484,1.3,11.8,5.9
3485,7.9,56.7,28.35
3486,2.1,15.4,7.7
3487,4.2,32.5,16.25
3488,5.9,44.5,22.25
3489,1.1,9.8,4.9
3490,7.8,56.4,28.2
3491,2.7,20.8,10.4
3492,0.7,7.1,3.55
3493,1.3,11.9,5.95
3494,14.7,92.9,46.45
3495,5,36.5,18.25
3496,8.4,60.2,30.1
3497,8.3,59.7,29.85
3498,7.3,52.6,26.3
3499,8.9,63.2,31.6
3500,17.2,105.4,52.7
3501,4,31,15.5
3502,0.8,7.4,3.7
3503,14.3,91,45.5
3504,0.2,4.9,2.45
3505,6.6,49.9,24.95
3506,1.2,8.2,4.1
3507,1,7.9,3.95
3508,0.8,7.4,3.7
3509,1.2,10.2,5.1
3510,2.8,22.2,11.1
3511,1,6.6,3.3
3512,6.7,49,24.5
3513,4,30.3,15.15
3514,0.4,5.6,2.8
3515,4.1,32.8,16.4
3516,7.1,50.7,25.35
3517,10,70.2,35.1
3518,11.2,76.1,38.05
3519,2.9,22.8,11.4
3520,15.9,97.7,48.85
3521,6.3,48.2,24.1
3522,1.1,9.8,4.9
3523,1.4,10.9,5.45
3524,0.9,8.5,4.25
3525,5.8,44.3,22.15
3526,0.4,5.7,2.85
3527,1.9,13.9,6.95
3528,1.1,8.9,4.45
3529,0.5,4.8,2.4
3530,18.8,109.8,54.9
3531,3.3,27.9,13.95
3532,1.3,11.6,5.8
3533,2.9,23.9,11.95
3534,7.5,55.7,27.85
3535,3.1,22.2,11.1
3536,3.2,25.5,12.75
3537,16.4,101,50.5
3538,9.2,64.6,32.3
3539,2,15.7,7.85
3540,6.9,50.6,25.3
3541,5.7,43.5,21.75
3542,4.1,32.6,16.3
3543,2.7,18.2,9.1
3544,4.5,34.1,17.05
3545,2.3,17.7,8.85
3546,14,91.3,45.65
3547,11,75.9,37.95
3548,3.3,25,12.5
3549,10.9,73.9,36.95
3550,2.2,18.3,9.15
3551,3.5,26.4,13.2
3552,0.9,7.3,3.65
3553,7.3,53.2,26.6
3554,0.6,6.1,3.05
3555,0.6,6.2,3.1
3556,3.9,29.4,14.7
3557,0.8,7.9,3.95
3558,21.2,120,60
3559,7.2,53.2,26.6
3560,3.8,29.8,14.9
3561,3.1,24.7,12.35
3562,6.1,45.9,22.95
3563,4.3,32.7,16.35
3564,2.1,16.6,8.3
3565,2.1,15.9,7.95
3566,9,61.9,30.95
3567,6.1,44.2,22.1
3568,0.1,3.7,1.85
3569,0.6,5.3,2.65
3570,2.5,20.1,10.05
3571,7.5,57,28.5
3572,17.7,106.1,53.05
3573,6.7,49.8,24.9
3574,3.6,27.1,13.55
3575,3.9,30.2,15.1
3576,5.6,41.8,20.9
3577,5.3,37.9,18.95
3578,11.2,76.8,38.4
3579,10.8,73.6,36.8
3580,2.5,19.2,9.6
3581,3.5,27.7,13.85
3582,1,9.2,4.6
3583,3,21.6,10.8
3584,9,64.4,32.2
3585,2.1,16.1,8.05
3586,2.3,18.5,9.25
3587,0.8,7.4,3.7
3588,13.2,87.6,43.8
3589,2.9,22.9,11.45
3590,4.2,31.6,15.8
3591,5.4,41.2,20.6
3592,2,15.2,7.6
3593,6.4,45.8,22.9
3594,0.6,6.2,3.1
3595,3.7,29.2,14.6
3596,0.2,5.2,2.6
3597,3.7,28.2,14.1
3598,4.8,35.4,17.7
3599,7.3,53.5,26.75
3600,4.4,32.7,16.35
3601,0.1,4.5,2.25
3602,0.2,4.2,2.1
3603,0.1,4.9,2.45
3604,12.8,85.4,42.7
3605,3.1,24.6,12.3
3606,22.3,123.2,61.6
3607,4.5,35.8,17.9
3608,2,16.4,8.2
3609,2.3,17.1,8.55
3610,10.3,71,35.5
3611,6.4,48,24
3612,1.2,9.4,4.7
3613,18,106.9,53.45
3614,0.6,6.2,3.1
3615,0.7,5.8,2.9
3616,2.7,21.7,10.85
3617,5.5,41,20.5
3618,0.7,7.6,3.8
3619,8.4,59.5,29.75
3620,20.5,117.7,58.85
3621,0.5,6,3
3622,0.4,4.9,2.45
3623,5.5,43.5,21.75
3624,7.2,51.4,25.7
3625,3.3,25.1,12.55
3626,0.4,4.8,2.4
3627,2.7,22.3,11.15
3628,1.1,7.7,3.85
3629,4.8,36.8,18.4
3630,8.5,60.9,30.45
3631,8.8,62.2,31.1
3632,4.2,32.4,16.2
3633,1.2,7.9,3.95
3634,5.3,39.7,19.85
3635,5.3,40.8,20.4
3636,2.2,18.1,9.05
3637,0,3.4,1.7
3638,10.2,69,34.5
3639,4.8,37.4,18.7
3640,1.4,11.1,5.55
3641,5.7,43.4,21.7
3642,0.7,7,3.5
3643,7,52,26
3644,7.6,55.7,27.85
3645,4.6,33.6,16.8
3646,4.5,32.7,16.35
3647,2.6,19.6,9.8
3648,1.7,14,7
3649,0.4,6.2,3.1
3650,1.6,11.5,5.75
3651,1.3,11.3,5.65
3652,2.4,18.9,9.45
3653,5.2,40.3,20.15
3654,0.7,7,3.5
3655,1.4,10.2,5.1
3656,3.4,27.2,13.6
3657,1.4,12.6,6.3
3658,6.6,48,24
3659,2.6,21.1,10.55
3660,6.8,49.6,24.8
3661,10.4,71.2,35.6
3662,9.1,65.6,32.8
3663,1.5,12.8,6.4
3664,2.3,18.9,9.45
3665,14.3,92.3,46.15
3666,2.8,22.3,11.15
3667,5.4,41.2,20.6
3668,1,8.2,4.1
3669,7.6,54.6,27.3
3670,12.9,85.2,42.6
3671,16.3,100.4,50.2
3672,7,51.9,25.95
3673,1,8.5,4.25
3674,2,15.2,7.6
3675,13.8,87.8,43.9
3676,0.4,6.9,3.45
3677,15.1,95.1,47.55
3678,13.4,87.5,43.75
3679,2.8,20.5,10.25
3680,13.3,87.5,43.75
3681,1.1,6.5,3.25
3682,5.8,43.5,21.75
3683,0.7,6.2,3.1
3684,1,7.9,3.95
3685,2.5,20.7,10.35
3686,5.5,42.2,21.1
3687,4.8,36.2,18.1
3688,2.7,20.4,10.2
3689,2.3,17.2,8.6
3690,4.7,34.3,17.15
3691,2.9,23.4,11.7
3692,5.8,42.2,21.1
3693,4.2,32.8,16.4
3694,2.4,17.4,8.7
3695,1.9,15.3,7.65
3696,0.4,4.3,2.15
3697,7.6,52.8,26.4
3698,2.3,17.6,8.8
3699,10.8,74.2,37.1
3700,5.3,38.4,19.2
3701,4,30,15
3702,1.3,10.4,5.2
3703,2.6,20.8,10.4
3704,12.9,83.8,41.9
3705,6.6,50.4,25.2
3706,7.6,56.1,28.05
3707,13.2,84,42
3708,0.7,5.4,2.7
3709,9.9,69.6,34.8
3710,3.7,28.8,14.4
3711,2.1,17,8.5
3712,7.7,54.3,27.15
3713,1.3,9.7,4.85
3714,0.6,6.4,3.2
3715,1.3,9.9,4.95
3716,12,79.1,39.55
3717,1.5,13,6.5
3718,10.3,73.2,36.6
3719,4.4,34,17
3720,10.1,70.3,35.15
3721,2.1,16.7,8.35
3722,0,3.1,1.55
3723,2.7,21,10.5
3724,1.8,14.8,7.4
3725,1.5,11.8,5.9
3726,1,8.7,4.35
3727,8.5,60.5,30.25
3728,4.7,36.9,18.45
3729,5.7,43.3,21.65
3730,12.7,83.6,41.8
3731,0.2,4.1,2.05
3732,1.8,15.6,7.8
3733,6.5,47.8,23.9
3734,34.7,165.4,82.7
3735,3.8,30.4,15.2
3736,0.3,6,3
3737,0,3.3,1.65
3738,5.3,41.3,20.65
3739,7.8,55.9,27.95
3740,3.2,23.8,11.9
3741,11.4,78.5,39.25
3742,11.2,75.3,37.65
3743,8.7,61.9,30.95
3744,2,15.4,7.7
3745,2.9,20.1,10.05
3746,0.9,6.9,3.45
3747,1.3,9.6,4.8
3748,11.1,76.5,38.25
3749,2.9,23.1,11.55
3750,1.4,11.5,5.75
3751,0.2,4.8,2.4
3752,8.5,61,30.5
3753,8.6,60.1,30.05
3754,9.3,65.3,32.65
3755,0.4,5.4,2.7
3756,1.4,12.1,6.05
3757,9,63.1,31.55
3758,11.3,74.7,37.35
3759,2.5,19,9.5
3760,1,10.1,5.05
3761,0,4.6,2.3
3762,0.1,3.3,1.65
3763,2,16.2,8.1
3764,2,14.3,7.15
3765,4.7,35.4,17.7
3766,0.3,4.4,2.2
3767,1.2,9.6,4.8
3768,2.2,19.5,9.75
3769,2.3,19.7,9.85
3770,11.1,76.6,38.3
3771,4.8,37.1,18.55
3772,0.4,5.4,2.7
3773,1.8,13.3,6.65
3774,2.2,17.1,8.55
3775,2.5,20,10
3776,3.4,27,13.5
3777,1.7,14.7,7.35
3778,2.3,16.9,8.45
3779,10,69,34.5
3780,0.3,3.4,1.7
3781,9.3,65.9,32.95
3782,12,80,40
3783,18,109,54.5
3784,1,8.9,4.45
3785,9.8,68.3,34.15
3786,0,5.9,2.95
3787,2.5,20.9,10.45
3788,1.4,10.7,5.35
3789,19.3,114.5,57.25
3790,2.7,20.9,10.45
3791,1.8,15.1,7.55
3792,2,15.2,7.6
3793,4.5,33.8,16.9
3794,1.2,9.6,4.8
3795,5.3,39.8,19.9
3796,2,16.5,8.25
3797,8.1,58.9,29.45
3798,4.9,36.8,18.4
3799,5.7,43.2,21.6
3800,0.6,5.8,2.9
3801,7.6,55.4,27.7
3802,2.7,21.4,10.7
3803,0.8,6.5,3.25
3804,0.4,6.9,3.45
3805,2.1,15.8,7.9
3806,1.5,10.5,5.25
3807,18.3,109.4,54.7
3808,2.7,20.2,10.1
3809,5,38.7,19.35
3810,0.6,4.7,2.35
3811,4,30.5,15.25
3812,10.6,74.3,37.15
3813,0.6,5.2,2.6
3814,7.6,54.8,27.4
3815,6.3,45.9,22.95
3816,2.4,19.8,9.9
3817,6.7,48.7,24.35
3818,2,15.4,7.7
3819,0.4,5.2,2.6
3820,0.3,4.7,2.35
3821,0.3,6.2,3.1
3822,6.2,44.3,22.15
3823,1.2,8.5,4.25
3824,9.9,68.1,34.05
3825,1.4,12,6
3826,22.7,125.6,62.8
3827,1.5,11.5,5.75
3828,1,9.4,4.7
3829,5.5,40.5,20.25
3830,3,22.4,11.2
3831,5.4,40,20
3832,0.9,8.1,4.05
3833,12.7,83.1,41.55
3834,3.3,25.2,12.6
3835,7.7,56.9,28.45
3836,2.2,18,9
3837,3.3,24.9,12.45
3838,7,51.1,25.55
3839,0.4,6,3
3840,1.2,10.6,5.3
3841,1.4,9.5,4.75
3842,3,23.5,11.75
3843,2.5,19.5,9.75
3844,0.9,8.9,4.45
3845,0,5.2,2.6
3846,10.5,72.3,36.15
3847,11,73.4,36.7
3848,2.9,22.8,11.4
3849,0.1,6,3
3850,1.8,14,7
3851,4.7,37.4,18.7
3852,4.4,32.7,16.35
3853,0.5,6.9,3.45
3854,2.4,19,9.5
3855,0.4,5.3,2.65
3856,7.9,58.3,29.15
3857,2,15.3,7.65
3858,6.9,50.8,25.4
3859,9.1,63.1,31.55
3860,2.7,21.7,10.85
3861,0.5,5.8,2.9
3862,0.5,5.5,2.75
3863,6,45.4,22.7
3864,6.9,52,26
3865,7.3,52.5,26.25
3866,5.1,38.9,19.45
3867,0.6,6.8,3.4
3868,3.8,30.6,15.3
3869,2.2,16.3,8.15
3870,7.9,56.1,28.05
3871,0.3,5.7,2.85
3872,1.4,12.4,6.2
3873,1.7,12.5,6.25
3874,0.9,8.5,4.25
3875,0.7,4.9,2.45
3876,8,58.4,29.2
3877,8.4,61.1,30.55
3878,14.7,92.9,46.45
3879,9.9,69.3,34.65
3880,0.6,6.1,3.05
3881,0.2,3.6,1.8
3882,3,23.1,11.55
3883,3,25.4,12.7
3884,5.5,42.7,21.35
3885,1.3,9.8,4.9
3886,0.8,8.2,4.1
3887,10,70.2,35.1
3888,2.5,19.8,9.9
3889,0.6,5.4,2.7
3890,4.6,33.8,16.9
3891,9.8,68.3,34.15
3892,17.8,106.2,53.1
3893,4.8,34.7,17.35
3894,9.2,65.7,32.85
3895,4.1,30.8,15.4
3896,6,43.6,21.8
3897,7.5,54.9,27.45
3898,0.5,5.5,2.75
3899,6.8,49,24.5
3900,11,74.9,37.45
3901,2.7,19.6,9.8
3902,2.1,17.5,8.75
3903,4.8,35.3,17.65
3904,1,9.2,4.6
3905,0.5,4.9,2.45
3906,2.5,19.1,9.55
3907,1.3,10.9,5.45
3908,3.5,25.8,12.9
3909,0.2,6.3,3.15
3910,5.7,41.7,20.85
3911,15,94.6,47.3
3912,1.5,11.9,5.95
3913,1.5,11.4,5.7
3914,9,63.5,31.75
3915,9.7,67.2,33.6
3916,6.6,49.3,24.65
3917,7.7,54.4,27.2
3918,10.6,71,35.5
3919,15.4,96.8,48.4
3920,2.5,19.5,9.75
3921,10,71.4,35.7
3922,5.5,40.8,20.4
3923,1.3,10.7,5.35
3924,8.9,62.3,31.15
3925,3.3,25.2,12.6
3926,0.6,6.2,3.1
3927,7.7,55.1,27.55
3928,2.4,18.9,9.45
3929,5.3,38.7,19.35
3930,14.3,91.1,45.55
3931,1.6,15.8,7.9
3932,1.2,9.1,4.55
3933,2.1,17.3,8.65
3934,11.3,74.8,37.4
3935,0.3,6.3,3.15
3936,9.8,68.1,34.05
3937,5.9,44.2,22.1
3938,11.9,79.3,39.65
3939,4.9,35.9,17.95
3940,0.6,6.8,3.4
3941,1.7,14,7
3942,0.6,5.5,2.75
3943,1.7,13.4,6.7
3944,1.7,12.1,6.05
3945,1.7,12.2,6.1
3946,10.2,69.6,34.8
3947,0.1,4.8,2.4
3948,5.7,42,21
3949,8.6,61.8,30.9
3950,11.4,76.3,38.15
3951,12,79.1,39.55
3952,5,37.2,18.6
3953,4.5,34.7,17.35
3954,10.1,69.6,34.8
3955,3.3,25.5,12.75
3956,0,4.2,2.1
3957,1.1,9.9,4.95
3958,10.2,71.7,35.85
3959,4.6,35.1,17.55
3960,9.8,66.9,33.45
3961,1.3,9.8,4.9
3962,1.8,14,7
3963,0.5,6.9,3.45
3964,0.1,3.7,1.85
3965,1.5,10.9,5.45
3966,6.4,46.8,23.4
3967,1.4,10.9,5.45
3968,6.7,49.2,24.6
3969,0.8,6.8,3.4
3970,6.3,47.4,23.7
3971,0.2,3.7,1.85
3972,7.3,53.4,26.7
3973,5.4,40.8,20.4
3974,0.4,5.6,2.8
3975,0.7,8.1,4.05
3976,10.6,72.7,36.35
3977,0.3,5.5,2.75
3978,3.5,25.5,12.75
3979,0.9,8.3,4.15
3980,1.8,14.6,7.3
3981,6.3,48,24
3982,13.3,86.1,43.05
3983,12.6,81.7,40.85
3984,12.8,84.3,42.15
3985,4.5,34.6,17.3
3986,3.1,23.3,11.65
3987,3.5,25.8,12.9
3988,12,80.5,40.25
3989,3.4,26.4,13.2
3990,14.8,95.1,47.55
3991,6.1,44.7,22.35
3992,2.7,21.7,10.85
3993,5.2,40,20
3994,7.1,52,26
3995,1.4,11.7,5.85
3996,1.4,10.5,5.25
3997,8.9,62.8,31.4
3998,10.9,73.6,36.8
3999,3.8,30,15
4000,7.8,54.9,27.45
4001,2,15.2,7.6
4002,10.2,70.6,35.3
4003,0.1,3.5,1.75
4004,8.5,60.2,30.1
4005,0.1,4.9,2.45
4006,23.9,129.9,64.95
4007,3.1,24.9,12.45
4008,7.9,58,29
4009,0.7,5.5,2.75
4010,5.2,40.4,20.2
4011,0.3,3.4,1.7
4012,7.9,57.4,28.7
4013,6.4,47.5,23.75
4014,9.4,65.5,32.75
4015,2.8,21.9,10.95
4016,1.4,9.5,4.75
4017,0.9,7.8,3.9
4018,3,23.4,11.7
4019,1.7,13.1,6.55
4020,6.3,45.8,22.9
4021,4.2,31.6,15.8
4022,2.1,14.4,7.2
4023,4.2,33.6,16.8
4024,2.4,18,9
4025,11.6,78.1,39.05
4026,4.4,34.7,17.35
4027,6.8,50.3,25.15
4028,4.4,33.6,16.8
4029,6.1,44.6,22.3
4030,9.1,63,31.5
4031,1,7.7,3.85
4032,1.6,12.2,6.1
4033,4.1,28.8,14.4
4034,1.7,14.2,7.1
4035,5.4,42,21
4036,0.3,6.6,3.3
4037,0,4.3,2.15
4038,15.4,96.4,48.2
4039,7.9,54.8,27.4
4040,7.1,51.5,25.75
4041,1.1,9.4,4.7
4042,4.4,31.9,15.95
4043,3.9,29.8,14.9
4044,2.8,21.8,10.9
4045,0.9,8.4,4.2
4046,1.3,10.8,5.4
4047,7.9,57.2,28.6
4048,1.6,11.9,5.95
4049,8.4,60.8,30.4
4050,1.4,11.6,5.8
4051,4.4,34.8,17.4
4052,3.7,29.3,14.65
4053,5.4,40.1,20.05
4054,0.1,5,2.5
4055,6.4,44.8,22.4
4056,5.8,42.2,21.1
4057,4.4,34.3,17.15
4058,26.8,141.2,70.6
4059,1.8,12.8,6.4
4060,4.7,35.2,17.6
4061,4.9,37.5,18.75
4062,0.3,5.5,2.75
4063,0.4,4.5,2.25
4064,2.4,19.7,9.85
4065,1.7,12.5,6.25
4066,1.1,8.5,4.25
4067,3.4,25.9,12.95
4068,0.1,3.5,1.75
4069,2,14.9,7.45
4070,7,51,25.5
4071,2.4,19.9,9.95
4072,1.5,11.6,5.8
4073,1.9,14.8,7.4
4074,0.3,4.9,2.45
4075,0.6,6.2,3.1
4076,22.4,124.2,62.1
4077,13.1,86.4,43.2
4078,0.9,6.8,3.4
4079,0.3,4.6,2.3
4080,2.1,16.1,8.05
4081,0.2,3.7,1.85
4082,12.7,85.2,42.6
4083,2.1,18.1,9.05
4084,6.7,50.1,25.05
4085,20.5,117.3,58.65
4086,32.5,158.2,79.1
4087,1.8,15.5,7.75
4088,8.9,61.9,30.95
4089,3.8,29.9,14.95
4090,6.5,48.2,24.1
4091,0.6,7.1,3.55
4092,3.3,25.5,12.75
4093,1.5,11.7,5.85
4094,4.2,32.9,16.45
4095,8.1,57.6,28.8
4096,1.3,10.5,5.25
4097,0.7,7.2,3.6
4098,3.8,29.3,14.65
4099,8.1,56.1,28.05
4100,0.7,8.6,4.3
4101,3.5,27.5,13.75
4102,0.8,8.1,4.05
4103,7.5,53.9,26.95
4104,8.2,60.4,30.2
4105,5,37.5,18.75
4106,5.2,39,19.5
4107,0.5,6.7,3.35
4108,2.3,17.7,8.85
4109,1.6,12.7,6.35
4110,22.3,125.1,62.55
4111,3.6,27.5,13.75
4112,12.7,83.7,41.85
4113,2.9,21,10.5
4114,3.5,28,14
4115,0.9,8.9,4.45
4116,4.1,31.9,15.95
4117,8.6,61.1,30.55
4118,0.2,3.2,1.6
4119,0,3.1,1.55
4120,0.8,7.5,3.75
4121,9.7,69.4,34.7
4122,2.3,18.6,9.3
4123,2.1,16.4,8.2
4124,6.7,50.7,25.35
4125,10.4,69.7,34.85
4126,13.5,88.8,44.4
4127,6.9,50.2,25.1
4128,1.9,15.9,7.95
4129,15.6,95.8,47.9
4130,22.3,123.7,61.85
4131,2.3,16.6,8.3
4132,8.8,62.1,31.05
4133,4.9,37,18.5
4134,0.3,4.4,2.2
4135,2,15,7.5
4136,3.4,25.7,12.85
4137,16.5,100.9,50.45
4138,10,71.9,35.95
4139,1.7,14.5,7.25
4140,12.3,79.9,39.95
4141,2.3,18.6,9.3
4142,8.2,59.6,29.8
4143,2.4,18.2,9.1
4144,7.6,54.5,27.25
4145,3.4,26.3,13.15
4146,0.6,6.8,3.4
4147,4.1,32.4,16.2
4148,5.2,38.3,19.15
4149,14.2,88.8,44.4
4150,4.4,33.9,16.95
4151,3.9,29.4,14.7
4152,4.1,32,16
4153,1,9.8,4.9
4154,4.8,35.6,17.8
4155,6.9,50.6,25.3
4156,7.7,54.3,27.15
4157,0.2,3.3,1.65
4158,8.5,60.7,30.35
4159,3.8,30.9,15.45
4160,15.5,97.7,48.85
4161,0.8,7.5,3.75
4162,11.8,80.5,40.25
4163,3.1,24.1,12.05
4164,5.2,38.9,19.45
4165,3.8,31.3,15.65
4166,13.7,89,44.5
4167,4.7,36,18
4168,9.8,68.6,34.3
4169,1.6,13,6.5
4170,1.2,10.7,5.35
4171,1.3,11.2,5.6
4172,9.1,63.8,31.9
4173,2.8,20.7,10.35
4174,0.2,4.5,2.25
4175,4.8,36.2,18.1
4176,9.3,66.7,33.35
4177,11.3,75.8,37.9
4178,6.4,50.1,25.05
4179,1.7,15.3,7.65
4180,4.1,31.5,15.75
4181,2.4,19.9,9.95
4182,0.4,5.6,2.8
4183,14.1,89.1,44.55
4184,7.7,57.6,28.8
4185,3.3,25.2,12.6
4186,4,31.9,15.95
4187,5.2,39.6,19.8
4188,0.2,4.1,2.05
4189,9.3,64.4,32.2
4190,5.3,38.8,19.4
4191,4.9,36.7,18.35
4192,0.5,4.7,2.35
4193,1.8,14,7
4194,15.9,98.4,49.2
4195,1.5,12.3,6.15
4196,13.2,85.9,42.95
4197,2.5,19.2,9.6
4198,8,57.1,28.55
4199,5,38.9,19.45
4200,3.6,27.3,13.65
4201,5,37.3,18.65
4202,0.9,9.2,4.6
4203,2.2,16.9,8.45
4204,4.9,38,19
4205,4.4,32.8,16.4
4206,6.3,47.1,23.55
4207,0.5,4.6,2.3
4208,1.6,12.5,6.25
4209,2.6,20.6,10.3
4210,2.3,17.9,8.95
4211,4.8,36.6,18.3
4212,15.6,98.7,49.35
4213,1.6,12.4,6.2
4214,4.7,36.7,18.35
4215,5.7,42.1,21.05
4216,1.7,14.3,7.15
4217,2,16.6,8.3
4218,14.7,92.7,46.35
4219,7.6,55.6,27.8
4220,4.5,34,17
4221,1.9,14.8,7.4
4222,0.5,6.2,3.1
4223,0.1,2,1
4224,4,30.9,15.45
4225,2.6,19.1,9.55
4226,7.9,57.3,28.65
4227,0.6,4,2
4228,1.7,12.2,6.1
4229,1,9.1,4.55
4230,3.9,30.4,15.2
4231,0,4.2,2.1
4232,1.2,7.2,3.6
4233,4.2,33.1,16.55
4234,6.6,48.1,24.05
4235,7.1,53.2,26.6
4236,1.2,9.2,4.6
4237,3.3,25.3,12.65
4238,17.8,106,53
4239,2.3,17.8,8.9
4240,2.4,19.4,9.7
4241,0.1,5.7,2.85
4242,4.7,36.7,18.35
4243,3.1,24.2,12.1
4244,25.9,138.5,69.25
4245,0.2,3.9,1.95
4246,13.9,88.6,44.3
4247,12,79.3,39.65
4248,2,16.1,8.05
4249,5.8,42.8,21.4
4250,13.8,86.6,43.3
4251,7.8,55.7,27.85
4252,4.7,34.5,17.25
4253,2,16.2,8.1
4254,0.1,4.4,2.2
4255,0.1,4,2
4256,2.7,21.4,10.7
4257,1.1,10.4,5.2
4258,10.9,73.2,36.6
4259,4.5,34.8,17.4
4260,8.9,65.1,32.55
4261,6.2,47,23.5
4262,0.1,3.7,1.85
4263,2.8,22.7,11.35
4264,5.9,43.7,21.85
4265,9.9,67.7,33.85
4266,1.7,13.5,6.75
4267,8.1,58.1,29.05
4268,6.8,50.4,25.2
4269,0.3,5.8,2.9
4270,4.9,36.1,18.05
4271,2.8,22.9,11.45
4272,3,22.7,11.35
4273,19.6,114.5,57.25
4274,7.6,56.1,28.05
4275,4.3,30.7,15.35
4276,2.1,17.5,8.75
4277,2.2,16.8,8.4
4278,8.8,60.9,30.45
4279,0.5,5.9,2.95
4280,0.6,6,3
4281,1.5,11.6,5.8
4282,4.2,30.1,15.05
4283,5,37.1,18.55
4284,1.9,15,7.5
4285,0.4,5.2,2.6
4286,4.2,32.4,16.2
4287,17.6,106.2,53.1
4288,2.8,22.4,11.2
4289,0.9,4.8,2.4
4290,0.3,6.5,3.25
4291,0.7,5.1,2.55
4292,2.7,20.7,10.35
4293,3.5,27.8,13.9
4294,0.6,5.7,2.85
4295,8.1,59.7,29.85
4296,11,75.5,37.75
4297,1.3,11.2,5.6
4298,4.6,35.9,17.95
4299,2.7,22.4,11.2
4300,1.7,14.1,7.05
4301,0.6,4.6,2.3
4302,0.9,7.9,3.95
4303,6.6,48.3,24.15
4304,4.6,35.4,17.7
4305,22.3,123.9,61.95
4306,2.2,17.1,8.55
4307,0.9,7.6,3.8
4308,3.6,27.9,13.95
4309,10.3,70.9,35.45
4310,2,15.6,7.8
4311,10.4,71.2,35.6
4312,1.7,11.6,5.8
4313,1.7,15.2,7.6
4314,3.9,29.3,14.65
4315,9.3,64,32
4316,2.5,20.5,10.25
4317,5.8,43.1,21.55
4318,1.9,14,7
4319,8.9,65.5,32.75
4320,4.9,37.1,18.55
4321,4.4,32.7,16.35
4322,2.9,22.7,11.35
4323,1.7,13.9,6.95
4324,0.5,6.7,3.35
4325,9.4,64,32
4326,0.6,5.4,2.7
4327,7.1,52,26
4328,22.2,124.2,62.1
4329,4.8,34.8,17.4
4330,0.3,3.4,1.7
4331,26,137.1,68.55
4332,5.6,41.9,20.95
4333,1,8.7,4.35
4334,11.6,78.1,39.05
4335,11.7,78.3,39.15
4336,0.7,7.2,3.6
4337,0.6,7.2,3.6
4338,1.1,7.8,3.9
4339,1.6,11.5,5.75
4340,3.1,24.6,12.3
4341,4.7,35.8,17.9
4342,13.9,89.4,44.7
4343,7.2,51.7,25.85
4344,2.6,21,10.5
4345,2.4,17.4,8.7
4346,3.4,26.6,13.3
4347,8.1,59.1,29.55
4348,11.8,78.1,39.05
4349,1.3,11.3,5.65
4350,8.6,58.8,29.4
4351,1.5,11.9,5.95
4352,3.7,27.2,13.6
4353,6,43.6,21.8
4354,6.1,46.3,23.15
4355,1.1,9.1,4.55
4356,0.4,4.1,2.05
4357,8.7,62.1,31.05
4358,6.5,48.3,24.15
4359,20.1,116.2,58.1
4360,4.9,35.7,17.85
4361,3.6,29.1,14.55
4362,2.5,20.7,10.35
4363,6.3,46.3,23.15
4364,4.4,33.7,16.85
4365,11.3,76,38
4366,3.4,27.4,13.7
4367,1.6,12.7,6.35
4368,14.7,94.9,47.45
4369,0.2,3,1.5
4370,2.1,16.4,8.2
4371,0.7,6.5,3.25
4372,11.8,79.6,39.8
4373,3.2,25.4,12.7
4374,9.4,65.6,32.8
4375,1.9,14.6,7.3
4376,2.8,22.7,11.35
4377,1.1,9.1,4.55
4378,4.6,35.1,17.55
4379,1.8,14.4,7.2
4380,13.5,89,44.5
4381,2.3,18.5,9.25
4382,5.9,44.1,22.05
4383,4.3,31.7,15.85
4384,1.9,15.6,7.8
4385,1.5,10.6,5.3
4386,1.2,10,5
4387,13.2,87.8,43.9
4388,0.8,7.8,3.9
4389,1.2,11.1,5.55
4390,1.3,9.1,4.55
4391,2.2,16.5,8.25
4392,2.6,20.9,10.45
4393,2.2,15.6,7.8
4394,6.5,48.2,24.1
4395,2,15.2,7.6
4396,8.6,61.6,30.8
4397,11.2,76.6,38.3
4398,0,3.8,1.9
4399,4.2,30.6,15.3
4400,0.9,6.7,3.35
4401,3.1,26.3,13.15
4402,6.7,50.2,25.1
4403,10.6,72,36
4404,2.9,22.7,11.35
4405,1.3,10.1,5.05
4406,1.3,11.1,5.55
4407,2.6,21.3,10.65
4408,0.6,7,3.5
4409,2.7,21.9,10.95
4410,8.8,61.7,30.85
4411,10.7,73.4,36.7
